,id,pts,offset
Ave D & E 8 St-E 9 St & Avenue C,14087,2,28174
7 Ave & W 55 St-W 54 St & 11 Ave,14088,2,28176
7 Ave & W 55 St-7 Ave & Central Park South,14089,2,28178
7 Ave & W 55 St-W 53 St & 10 Ave,14090,2,28180
7 Ave & W 55 St-W 41 St & 8 Ave,14091,2,28182
7 Ave & W 55 St-W 44 St & 5 Ave,14092,2,28184
7 Ave & W 55 St-W 54 St & 9 Ave,14093,2,28186
7 Ave & W 55 St-Broadway & W 48 St,14094,2,28188
7 Ave & W 55 St-W 42 St & 6 Ave,14095,2,28190
7 Ave & W 55 St-West End Ave & W 60 St,14096,2,28192
Lexington Ave & E 120 St-Lenox Ave & W 117 St,14097,2,28194
Lexington Ave & E 120 St-St Nicholas Ave & Manhattan Ave,14098,2,28196
Lexington Ave & E 120 St-E 106 St & Lexington Ave,14099,2,28198
Lexington Ave & E 120 St-1 Ave & E 68 St,14100,2,28200
Lexington Ave & E 120 St-E 116 St & 2 Ave,14101,2,28202
Lexington Ave & E 120 St-E 118 St & Park Ave,14102,2,28204
Lexington Ave & E 120 St-Pleasant Ave & E 116 St,14103,2,28206
Lexington Ave & E 120 St-Pleasant Ave & E 120 St,14104,2,28208
Lexington Ave & E 120 St-E 123 St & Lexington Ave,14105,2,28210
Lexington Ave & E 120 St-Lexington Ave & E 111 St,14106,2,28212
51 Ave & 61 St-61 St & Woodside Ave,14107,2,28214
51 Ave & 61 St-2 Ave & E 96 St,14108,2,28216
51 Ave & 61 St-61 St & Queens Blvd,14109,2,28218
51 Ave & 61 St-50 Ave & 65 St,14110,2,28220
51 Ave & 61 St-64 St & 51 Ave,14111,2,28222
51 Ave & 61 St-Grand Ave & Remsen Pl,14112,2,28224
51 Ave & 61 St-Metropolitan Ave & 65 Ln,14113,2,28226
51 Ave & 61 St-Fresh Pond Rd & Eliot Ave,14114,2,28228
51 Ave & 61 St-Woodside Ave & 60 St,14115,2,28230
36 Ave & 31 St-35 Ave & 37 St,14116,2,28232
36 Ave & 31 St-34 St & 35 Ave,14117,2,28234
36 Ave & 31 St-35 Ave & 10 St,14118,2,28236
36 Ave & 31 St-31 St & Broadway,14119,2,28238
36 Ave & 31 St-21 St & 36 Ave,14120,2,28240
36 Ave & 31 St-34 Ave & 38 St,14121,2,28242
36 Ave & 31 St-Steinway St & Broadway,14122,2,28244
36 Ave & 31 St-Queens Plaza North & Crescent St,14123,2,28246
36 Ave & 31 St-36 Ave & 10 St,14124,2,28248
36 Ave & 31 St-28 St & 41 Ave,14125,2,28250
Willoughby Ave & Hall St-DeKalb Ave & Hudson Ave,14126,2,28252
Willoughby Ave & Hall St-Lafayette Ave & St James Pl,14127,2,28254
Willoughby Ave & Hall St-Nevins St & Schermerhorn St,14128,2,28256
Willoughby Ave & Hall St-Willoughby St & Fleet St,14129,2,28258
Willoughby Ave & Hall St-Lafayette Ave & Ft Greene Pl,14130,2,28260
Willoughby Ave & Hall St-DeKalb Ave & Vanderbilt Ave,14131,2,28262
Willoughby Ave & Hall St-Hanson Pl & Ashland Pl,14132,2,28264
Willoughby Ave & Hall St-Emerson Pl & Myrtle Ave,14133,2,28266
Willoughby Ave & Hall St-DeKalb Ave & S Portland Ave,14134,2,28268
Willoughby Ave & Hall St-Willoughby Ave & Walworth St,14135,2,28270
E 51 St & 1 Ave-E 51 St & 2 Ave,14136,2,28272
E 51 St & 1 Ave-E 51 St & Lexington Ave,14137,2,28274
E 51 St & 1 Ave-1 Ave & E 68 St,14138,2,28276
E 51 St & 1 Ave-E 44 St & Lexington Ave,14139,2,28278
E 51 St & 1 Ave-1 Ave & E 62 St,14140,2,28280
E 51 St & 1 Ave-E 45 St & 3 Ave,14141,2,28282
E 51 St & 1 Ave-E 54 St & 1 Ave,14142,2,28284
E 51 St & 1 Ave-E 58 St & 1 Ave (NE Corner),14143,2,28286
E 51 St & 1 Ave-E 58 St & 1 Ave (NW Corner),14144,2,28288
Putnam Ave & Wyckoff Ave-Jefferson Ave & Evergreen Ave,14145,2,28290
Putnam Ave & Wyckoff Ave-Wyckoff Ave & Gates Ave,14146,2,28292
Putnam Ave & Wyckoff Ave-Knickerbocker Ave & Halsey St,14147,2,28294
Putnam Ave & Wyckoff Ave-Madison St & Seneca Ave,14148,2,28296
Putnam Ave & Wyckoff Ave-Cypress Ave & George St,14149,2,28298
Putnam Ave & Wyckoff Ave-71 Ave & Myrtle Ave,14150,2,28300
Putnam Ave & Wyckoff Ave-Putnam Ave & Knickerbocker Ave,14151,2,28302
Putnam Ave & Wyckoff Ave-Madison St & Woodward Ave,14152,2,28304
Putnam Ave & Wyckoff Ave-Knickerbocker Ave & Hancock St,14153,2,28306
Putnam Ave & Wyckoff Ave-Madison St & Evergreen Ave,14154,2,28308
19 St & 24 Ave-31 St & Hoyt Ave N,14155,2,28310
19 St & 24 Ave-31 St & Ditmars Blvd,14156,2,28312
19 St & 24 Ave-31 St & 23 Ave,14157,2,28314
19 St & 24 Ave-Ditmars Blvd & 19 St,14158,2,28316
19 St & 24 Ave-24 Ave & 26 St,14159,2,28318
19 St & 24 Ave-24 Ave & 29 St,14160,2,28320
19 St & 24 Ave-Newtown Ave & 23 St,14161,2,28322
19 St & 24 Ave-40 Ave & Crescent St,14162,2,28324
19 St & 24 Ave-Astoria Park S & Shore Blvd,14163,2,28326
19 St & 24 Ave-Shore Blvd & Astoria Park,14164,2,28328
Kingston Ave & Montgomery St-Eastern Pkwy & Kingston Ave,14165,2,28330
Kingston Ave & Montgomery St-Eastern Pkwy & Brooklyn Ave,14166,2,28332
Kingston Ave & Montgomery St-Kingston Ave & Carroll St,14167,2,28334
Kingston Ave & Montgomery St-Carroll St & Utica Ave,14168,2,28336
Kingston Ave & Montgomery St-Eastern Pkwy & Nostrand Ave,14169,2,28338
Kingston Ave & Montgomery St-Albany Ave & Carroll St,14170,2,28340
Kingston Ave & Montgomery St-Broadway & Whipple St,14171,2,28342
Kingston Ave & Montgomery St-Kingston Ave & Park Pl,14172,2,28344
Kingston Ave & Montgomery St-Schenectady Ave & President St,14173,2,28346
Kingston Ave & Montgomery St-Midwood St & Kingston Ave,14174,2,28348
Henry St & W 9 St-Smith St & 9 St,14175,2,28350
Henry St & W 9 St-4 Ave & 3 St,14176,2,28352
Henry St & W 9 St-Columbia St & Kane St,14177,2,28354
Henry St & W 9 St-Smith St & 3 St,14178,2,28356
Henry St & W 9 St-Carroll St & Columbia St,14179,2,28358
Henry St & W 9 St-Clark St & Henry St,14180,2,28360
Henry St & W 9 St-Court St & State St,14181,2,28362
Henry St & W 9 St-Richards St & Delavan St,14182,2,28364
Henry St & W 9 St-Congress St & Clinton St,14183,2,28366
Henry St & W 9 St-Clinton St & Joralemon St,14184,2,28368
7 Ave & Central Park South-Central Park North & Adam Clayton Powell Blvd,14185,2,28370
7 Ave & Central Park South-Central Park West & W 72 St,14186,2,28372
7 Ave & Central Park South-5 Ave & E 87 St,14187,2,28374
7 Ave & Central Park South-5 Ave & E 93 St,14188,2,28376
7 Ave & Central Park South-Central Park West & W 68 St,14189,2,28378
7 Ave & Central Park South-Central Park S & 6 Ave,14190,2,28380
7 Ave & Central Park South-5 Ave & E 72 St,14191,2,28382
7 Ave & Central Park South-West End Ave & W 60 St,14192,2,28384
7 Ave & Central Park South-Grand Army Plaza & Central Park S,14193,2,28386
7 Ave & Central Park South-Broadway & W 58 St,14194,2,28388
Broadway & Madison St-Grove St & Broadway,14195,2,28390
Broadway & Madison St-Halsey St & Broadway,14196,2,28392
Broadway & Madison St-Wyckoff Ave & Gates Ave,14197,2,28394
Broadway & Madison St-Broadway & Hancock St,14198,2,28396
Broadway & Madison St-Central Ave & Decatur St,14199,2,28398
Broadway & Madison St-Moffat St & Bushwick,14200,2,28400
Broadway & Madison St-Bushwick Ave & Linden St,14201,2,28402
Broadway & Madison St-Suydam St & Knickerbocker Ave,14202,2,28404
Broadway & Madison St-Madison St & Evergreen Ave,14203,2,28406
Broadway & Madison St-Stockholm St & Wilson Ave,14204,2,28408
W 146 St & Broadway-W 148 St & Amsterdam Ave,14205,2,28410
W 146 St & Broadway-Riverside Dr & W 153 St,14206,2,28412
W 146 St & Broadway-Amsterdam Ave & W 136 St,14207,2,28414
W 146 St & Broadway-Broadway & W 138 St,14208,2,28416
W 146 St & Broadway-Amsterdam Ave & W 152 St,14209,2,28418
W 146 St & Broadway-Broadway & W 142 St,14210,2,28420
W 146 St & Broadway-W 145 St & Amsterdam Ave,14211,2,28422
W 146 St & Broadway-W 144 St & Adam Clayton Powell Blvd,14212,2,28424
W 146 St & Broadway-Lenox Ave & W 130 St,14213,2,28426
W 146 St & Broadway-Lenox Ave & W 126 St,14214,2,28428
Duane St & Hudson St-North Moore St & Greenwich St,14215,2,28430
Duane St & Hudson St-West St & Chambers St,14216,2,28432
Duane St & Hudson St-Greenwich St & Hubert St,14217,2,28434
Duane St & Hudson St-Centre St & Chambers St,14218,2,28436
Duane St & Hudson St-Spring St & Hudson St,14219,2,28438
Duane St & Hudson St-Vesey Pl & River Terrace,14220,2,28440
Duane St & Hudson St-Washington St & Laight St,14221,2,28442
Duane St & Hudson St-6 Ave & Walker St,14222,2,28444
Duane St & Hudson St-Watts St & Greenwich St,14223,2,28446
Duane St & Hudson St-N Moore St & Hudson St,14224,2,28448
Amsterdam Ave & W 125 St-St Nicholas Ave & Manhattan Ave,14225,2,28450
Amsterdam Ave & W 125 St-Park Ave & E 124 St,14226,2,28452
Amsterdam Ave & W 125 St-Amsterdam Ave & W 119 St,14227,2,28454
Amsterdam Ave & W 125 St-St. Nicholas Ave & W 126 St,14228,2,28456
Amsterdam Ave & W 125 St-Morningside Ave & W 123 St,14229,2,28458
Amsterdam Ave & W 125 St-Morningside Dr & Amsterdam Ave,14230,2,28460
Amsterdam Ave & W 125 St-Lenox Ave & W 126 St,14231,2,28462
Amsterdam Ave & W 125 St-Broadway & W 133 St,14232,2,28464
Amsterdam Ave & W 125 St-W 116 St & Amsterdam Ave,14233,2,28466
Amsterdam Ave & W 125 St-Amsterdam Ave & W 131 St,14234,2,28468
Eastern Pkwy & Franklin Ave-Classon Ave & St Marks Ave,14235,2,28470
Eastern Pkwy & Franklin Ave-Bedford Ave & Bergen St,14236,2,28472
Eastern Pkwy & Franklin Ave-Sterling Pl & Bedford Ave,14237,2,28474
Eastern Pkwy & Franklin Ave-Prospect Pl & Nostrand Ave,14238,2,28476
Eastern Pkwy & Franklin Ave-Plaza St East & Flatbush Ave,14239,2,28478
Eastern Pkwy & Franklin Ave-Garfield Pl & 8 Ave,14240,2,28480
Eastern Pkwy & Franklin Ave-West Drive & Prospect Park West,14241,2,28482
Eastern Pkwy & Franklin Ave-Lincoln Pl & Classon Ave,14242,2,28484
Eastern Pkwy & Franklin Ave-Lincoln Pl & Nostrand Ave,14243,2,28486
Eastern Pkwy & Franklin Ave-Eastern Pkwy & Washington Ave,14244,2,28488
Columbia St & Kane St-Atlantic Ave & Furman St,14245,2,28490
Columbia St & Kane St-Main St & Plymouth St,14246,2,28492
Columbia St & Kane St-Fulton St & Adams St,14247,2,28494
Columbia St & Kane St-Congress St & Hicks St,14248,2,28496
Columbia St & Kane St-Clinton St & Joralemon St,14249,2,28498
Columbia St & Kane St-Spruce St & Nassau St,14250,2,28500
Columbia St & Kane St-Commerce St & Van Brunt St,14251,2,28502
Columbia St & Kane St-Columbia St & Degraw St,14252,2,28504
Columbia St & Kane St-Court St & State St,14253,2,28506
Columbia St & Kane St-Dock St & Front St,14254,2,28508
Brook Ave & E 148 St-Melrose Ave & E 150 St,14255,2,28510
Brook Ave & E 148 St-Wales Ave & E 147 St,14256,2,28512
Brook Ave & E 148 St-E 144 St & Brook Ave,14257,2,28514
Brook Ave & E 148 St-E 149 St & Eagle Ave,14258,2,28516
Brook Ave & E 148 St-Willis Ave & E 137 St,14259,2,28518
Brook Ave & E 148 St-St Mary's St & Jackson Ave,14260,2,28520
Brook Ave & E 148 St-Brook Ave & E 138 St,14261,2,28522
Brook Ave & E 148 St-E 149 St & Jackson Ave,14262,2,28524
Brook Ave & E 148 St-E 147 St & Bergen Ave,14263,2,28526
Brook Ave & E 148 St-Bergen Ave & E 152 St,14264,2,28528
Macon St & Howard Ave-Halsey St & Broadway,14265,2,28530
Macon St & Howard Ave-Ralph Ave & Fulton St,14266,2,28532
Macon St & Howard Ave-Fulton St & Utica Ave,14267,2,28534
Macon St & Howard Ave-Grove St & Broadway,14268,2,28536
Macon St & Howard Ave-Irving Ave & Halsey St,14269,2,28538
Macon St & Howard Ave-Decatur St & Saratoga Ave,14270,2,28540
Macon St & Howard Ave-1 Ave & E 30 St,14271,2,28542
Macon St & Howard Ave-MacDonough St & Marcy Ave,14272,2,28544
Macon St & Howard Ave-Suydam St & Knickerbocker Ave,14273,2,28546
Macon St & Howard Ave-Rockaway Ave & Bainbridge St,14274,2,28548
Beaver St & Fayette St-Montrose Ave & Bushwick Ave,14275,2,28550
Beaver St & Fayette St-Bushwick Ave & Forrest St,14276,2,28552
Beaver St & Fayette St-Graham Ave & Conselyea St,14277,2,28554
Beaver St & Fayette St-Knickerbocker Ave & George St,14278,2,28556
Beaver St & Fayette St-Humboldt St & Varet St,14279,2,28558
Beaver St & Fayette St-Johnson St & Gold St,14280,2,28560
Beaver St & Fayette St-Irving Ave & Jefferson St,14281,2,28562
Beaver St & Fayette St-Graham Ave & Grand St,14282,2,28564
Beaver St & Fayette St-White St & Moore St,14283,2,28566
Beaver St & Fayette St-Wyckoff Av & Jefferson St,14284,2,28568
E 11 St & Avenue B-Ave A & E 14 St,14285,2,28570
E 11 St & Avenue B-E 11 St & 3 Ave,14286,2,28572
E 11 St & Avenue B-E 2 St & Avenue A,14287,2,28574
E 11 St & Avenue B-Ave A & E 11 St,14288,2,28576
E 11 St & Avenue B-E 1 St & 1 Ave,14289,2,28578
E 11 St & Avenue B-E 10 St & Avenue A,14290,2,28580
E 11 St & Avenue B-E 11 St & 1 Ave,14291,2,28582
E 11 St & Avenue B-E 14 St & Avenue B,14292,2,28584
E 11 St & Avenue B-Broadway & E 14 St,14293,2,28586
E 11 St & Avenue B-E 27 St & 1 Ave,14294,2,28588
Lenox Ave & W 140 St-Lenox Ave & W 126 St,14295,2,28590
Lenox Ave & W 140 St-Adam Clayton Powell Blvd & W 138 St,14296,2,28592
Lenox Ave & W 140 St-Adam Clayton Powell Blvd & W 126 St,14297,2,28594
Lenox Ave & W 140 St-5 Av & W 139 St,14298,2,28596
Lenox Ave & W 140 St-Lenox Ave & W 133 St,14299,2,28598
Lenox Ave & W 140 St-Lenox Ave & W 144 St,14300,2,28600
Lenox Ave & W 140 St-E 123 St & Lexington Ave,14301,2,28602
Lenox Ave & W 140 St-E 138 St & 5 Av,14302,2,28604
Lenox Ave & W 140 St-Jerome Ave & Ogden Ave,14303,2,28606
Lenox Ave & W 140 St-Edgecombe Ave & W 145 St,14304,2,28608
West Thames St-West St & Liberty St,14305,2,28610
West Thames St-Vesey Pl & River Terrace,14306,2,28612
West Thames St-Little West St & 1 Pl,14307,2,28614
West Thames St-Broadway & Battery Pl,14308,2,28616
West Thames St-Murray St & West St,14309,2,28618
West Thames St-Pier 40 - Hudson River Park,14310,2,28620
West Thames St-West St & Chambers St,14311,2,28622
West Thames St-Fulton St & Broadway,14312,2,28624
West Thames St-Vesey St & Church St,14313,2,28626
West Thames St-North Moore St & Greenwich St,14314,2,28628
Halsey St & Broadway-Central Ave & Weirfield St,14315,2,28630
Halsey St & Broadway-Halsey St & Evergreen Ave,14316,2,28632
Halsey St & Broadway-Broadway & Madison St,14317,2,28634
Halsey St & Broadway-Chauncey St & Howard Ave,14318,2,28636
Halsey St & Broadway-Central Ave & Covert St,14319,2,28638
Halsey St & Broadway-Irving Ave & Halsey St,14320,2,28640
Halsey St & Broadway-Halsey St & Ralph Ave,14321,2,28642
Halsey St & Broadway-Hancock St & Malcolm X Blvd,14322,2,28644
Halsey St & Broadway-Grove St & Broadway,14323,2,28646
Halsey St & Broadway-Decatur St & Saratoga Ave,14324,2,28648
5 Ave & E 72 St-Central Park West & W 72 St,14325,2,28650
5 Ave & E 72 St-Broadway & W 58 St,14326,2,28652
5 Ave & E 72 St-7 Ave & Central Park South,14327,2,28654
5 Ave & E 72 St-E 72 St & York Ave,14328,2,28656
5 Ave & E 72 St-5 Ave & E 87 St,14329,2,28658
5 Ave & E 72 St-Central Park North & Adam Clayton Powell Blvd,14330,2,28660
5 Ave & E 72 St-Central Park S & 6 Ave,14331,2,28662
5 Ave & E 72 St-W 63 St & Broadway,14332,2,28664
5 Ave & E 72 St-5 Ave & E 63 St,14333,2,28666
5 Ave & E 72 St-Central Park West & W 68 St,14334,2,28668
Riverside Dr & Broadway-Seaman Ave & Beak St,14335,2,28670
Riverside Dr & Broadway-Nagle Ave & Thayer St,14336,2,28672
Riverside Dr & Broadway-Sherman Ave & Thayer St,14337,2,28674
Riverside Dr & Broadway-Dyckman St & Staff St,14338,2,28676
Riverside Dr & Broadway-W 190 St & Broadway,14339,2,28678
Riverside Dr & Broadway-Nagle Ave & Ellwood St,14340,2,28680
Riverside Dr & Broadway-Broadway & W 192 St,14341,2,28682
Riverside Dr & Broadway-12 Ave & W 125 St,14342,2,28684
Riverside Dr & Broadway-W 204 St & Vermilyea Ave,14343,2,28686
Riverside Dr & Broadway-Dyckman St & Henshaw St,14344,2,28688
Clinton St & 4 Place-1 Pl & Clinton St,14345,2,28690
Clinton St & 4 Place-Clinton St & Joralemon St,14346,2,28692
Clinton St & 4 Place-Court St & State St,14347,2,28694
Clinton St & 4 Place-Congress St & Clinton St,14348,2,28696
Clinton St & 4 Place-Smith St & 3 St,14349,2,28698
Clinton St & 4 Place-Clinton St & Union St,14350,2,28700
Clinton St & 4 Place-Carroll St & Smith St,14351,2,28702
Clinton St & 4 Place-Montague St & Clinton St,14352,2,28704
Clinton St & 4 Place-Kane St & Clinton St,14353,2,28706
Clinton St & 4 Place-Atlantic Ave & Furman St,14354,2,28708
7 St & 3 Ave-Douglass St & 3 Ave,14355,2,28710
7 St & 3 Ave-Prospect Park West & 8 St,14356,2,28712
7 St & 3 Ave-7 Ave & Park Pl,14357,2,28714
7 St & 3 Ave-4 Ave & 9 St,14358,2,28716
7 St & 3 Ave-Hanson Pl & Ashland Pl,14359,2,28718
7 St & 3 Ave-7 St & 5 Ave,14360,2,28720
7 St & 3 Ave-Carlton Ave & St Marks Ave,14361,2,28722
7 St & 3 Ave-President St & 4 Ave,14362,2,28724
7 St & 3 Ave-Douglass St & 4 Ave,14363,2,28726
7 St & 3 Ave-Berkeley Pl & 7 Ave,14364,2,28728
20 Ave & Shore Blvd-21 St & 21 Ave,14365,2,28730
20 Ave & Shore Blvd-21 Ave & Shore Blvd,14366,2,28732
20 Ave & Shore Blvd-Astoria Park S & Shore Blvd,14367,2,28734
20 Ave & Shore Blvd-20 Ave & 21 St,14368,2,28736
20 Ave & Shore Blvd-20 Ave & 31 St,14369,2,28738
20 Ave & Shore Blvd-31 St & 23 Ave,14370,2,28740
20 Ave & Shore Blvd-21 Ave & Crescent St,14371,2,28742
20 Ave & Shore Blvd-31 St & Astoria Blvd,14372,2,28744
20 Ave & Shore Blvd-21 St & Hoyt Ave S,14373,2,28746
20 Ave & Shore Blvd-31 St & Ditmars Blvd,14374,2,28748
E 77 St & 3 Ave-E 74 St & 1 Ave,14375,2,28750
E 77 St & 3 Ave-E 78 St & 2 Ave,14376,2,28752
E 77 St & 3 Ave-E 81 St & York Ave,14377,2,28754
E 77 St & 3 Ave-E 82 St & East End Ave,14378,2,28756
E 77 St & 3 Ave-5 Ave & E 78 St,14379,2,28758
E 77 St & 3 Ave-E 85 St & 3 Ave,14380,2,28760
E 77 St & 3 Ave-1 Ave & E 62 St,14381,2,28762
E 77 St & 3 Ave-E 72 St & York Ave,14382,2,28764
E 77 St & 3 Ave-E 76 St & Park Ave,14383,2,28766
Centre St & Seneca Ave-Wyckoff Ave & Gates Ave,14384,2,28768
Centre St & Seneca Ave-Norman St & Wyckoff Ave,14385,2,28770
Centre St & Seneca Ave-Suffolk St & Stanton St,14386,2,28772
Centre St & Seneca Ave-Knickerbocker Ave & George St,14387,2,28774
Centre St & Seneca Ave-Cypress Ave & George St,14388,2,28776
Centre St & Seneca Ave-Willoughby Ave & Myrtle Ave,14389,2,28778
Centre St & Seneca Ave-Willoughby Ave & Wyckoff Ave,14390,2,28780
Centre St & Seneca Ave-Suydam St & Knickerbocker Ave,14391,2,28782
Centre St & Seneca Ave-Jefferson Ave & Evergreen Ave,14392,2,28784
Centre St & Seneca Ave-Jefferson St & Cypress Ave,14393,2,28786
Carroll St & Franklin Ave-Carroll St & Rochester Ave,14394,2,28788
Carroll St & Franklin Ave-Bedford Ave & Bergen St,14395,2,28790
Carroll St & Franklin Ave-Plaza St East & Flatbush Ave,14396,2,28792
Carroll St & Franklin Ave-Maple St & Flatbush Ave,14397,2,28794
Carroll St & Franklin Ave-7 Ave & Park Pl,14398,2,28796
Carroll St & Franklin Ave-Sullivan Pl & Franklin Ave,14399,2,28798
Carroll St & Franklin Ave-Lincoln Pl & Classon Ave,14400,2,28800
Carroll St & Franklin Ave-Carroll St & Washington Ave,14401,2,28802
Carroll St & Franklin Ave-Union St & Bedford Ave,14402,2,28804
Carroll St & Franklin Ave-Crown St & Rogers Ave,14403,2,28806
Pleasant Ave & E 120 St-E 123 St & Lexington Ave,14404,2,28808
Pleasant Ave & E 120 St-Pleasant Ave & E 116 St,14405,2,28810
Pleasant Ave & E 120 St-E 115 St & Lexington Ave,14406,2,28812
Pleasant Ave & E 120 St-2 Ave & E 125 St,14407,2,28814
Pleasant Ave & E 120 St-Lexington Ave & E 120 St,14408,2,28816
Pleasant Ave & E 120 St-Lenox Ave & W 126 St,14409,2,28818
Pleasant Ave & E 120 St-E 106 St & 1 Ave,14410,2,28820
Pleasant Ave & E 120 St-2 Ave & E 96 St,14411,2,28822
Pleasant Ave & E 120 St-E 116 St & 2 Ave,14412,2,28824
Pleasant Ave & E 120 St-Park Ave & E 124 St,14413,2,28826
Myrtle Ave & Linden St-Bushwick Ave & Linden St,14414,2,28828
Myrtle Ave & Linden St-Myrtle Ave & Grove St,14415,2,28830
Myrtle Ave & Linden St-Central Ave & Woodbine St,14416,2,28832
Myrtle Ave & Linden St-Menahan St & Central Ave,14417,2,28834
Myrtle Ave & Linden St-Linden St & Knickerbocker Ave,14418,2,28836
Myrtle Ave & Linden St-Hancock St & Wyckoff Ave,14419,2,28838
Myrtle Ave & Linden St-Willoughby Ave & Myrtle Ave,14420,2,28840
Myrtle Ave & Linden St-Greene Av & Myrtle Av,14421,2,28842
Myrtle Ave & Linden St-Cedar St & Myrtle Ave,14422,2,28844
Myrtle Ave & Linden St-Broadway & Madison St,14423,2,28846
E 53 St & Madison Ave-W 41 St & 8 Ave,14424,2,28848
E 53 St & Madison Ave-Madison Av & E 51 St,14425,2,28850
E 53 St & Madison Ave-E 47 St & Park Ave,14426,2,28852
E 53 St & Madison Ave-FDR Drive & E 35 St,14427,2,28854
E 53 St & Madison Ave-Broadway & W 56 St,14428,2,28856
E 53 St & Madison Ave-11 Ave & W 59 St,14429,2,28858
E 53 St & Madison Ave-Broadway & W 58 St,14430,2,28860
E 53 St & Madison Ave-8 Ave & W 33 St,14431,2,28862
E 53 St & Madison Ave-6 Ave & W 33 St,14432,2,28864
E 53 St & Madison Ave-W 53 St & 10 Ave,14433,2,28866
23 St & 31 Ave-31 St & Broadway,14434,2,28868
23 St & 31 Ave-31 Ave & Crescent St,14435,2,28870
23 St & 31 Ave-24 Ave & 26 St,14436,2,28872
23 St & 31 Ave-Crescent St & Broadway,14437,2,28874
23 St & 31 Ave-Vernon Blvd & 31 Ave,14438,2,28876
23 St & 31 Ave-31 Ave & 34 St,14439,2,28878
23 St & 31 Ave-Vernon Blvd & 10 St,14440,2,28880
23 St & 31 Ave-Crescent St & 30 Ave,14441,2,28882
23 St & 31 Ave-Queens Plaza North & Crescent St,14442,2,28884
23 St & 31 Ave-31 St & Newtown Ave,14443,2,28886
Bainbridge Ave & E 193 St-Bainbridge Ave & E 196 St,14444,2,28888
Bainbridge Ave & E 193 St-Grand Concourse & E 196 St,14445,2,28890
Bainbridge Ave & E 193 St-Bainbridge Ave & E 198 St,14446,2,28892
Bainbridge Ave & E 193 St-Grand Concourse & E 192 St,14447,2,28894
Bainbridge Ave & E 193 St-Jerome Ave & W Fordham Rd,14448,2,28896
Bainbridge Ave & E 193 St-E Fordham Rd & Webster Ave,14449,2,28898
Bainbridge Ave & E 193 St-Jerome Ave & W 193 St,14450,2,28900
Bainbridge Ave & E 193 St-E 188 St & Creston Ave,14451,2,28902
Bainbridge Ave & E 193 St-Grand Concourse & E 197 St,14452,2,28904
Bainbridge Ave & E 193 St-Grand Concourse & E 199 St,14453,2,28906
Bradhurst Ave & W 148 St-E 149 St & Morris Ave,14454,2,28908
Bradhurst Ave & W 148 St-Edgecombe Ave & W 145 St,14455,2,28910
Bradhurst Ave & W 148 St-Macombs Pl & W 152 St,14456,2,28912
Bradhurst Ave & W 148 St-St. Nicholas Ave & W 126 St,14457,2,28914
Bradhurst Ave & W 148 St-Frederick Douglass Blvd & W 145 St,14458,2,28916
